time,strain,pore_pressure,vibration,rainfall,temperature,risk
58,0.060625613290019253,39.034568104808756,0.8192051557654433,8.31263431403564,26.087200309188866,1
59,0.060935899113675446,44.54245730353024,0.7230749700078632,14.755451271223592,21.846961786853,1
60,0.06850897962167972,48.12895293071714,0.1048936397058432,0.2082576215471006,21.543397421296714,0
61,0.059626282116006034,45.191725625889895,0.01615799662294176,3.143410233361829,11.71472430771465,0
62,0.0659046484992889,46.99542832730874,3.315529595780795,6.063349740060282,17.29753140074422,1
63,0.06196778247067504,45.5119086836473,0.4731865570492681,6.962066240806708,9.449504630578323,1
64,0.06665362349399628,41.89874352237951,0.9243558227107893,13.12525822394198,10.61486407934936,1
65,0.059172413423884185,52.935301153550355,0.08307195382984446,18.56240028570823,8.101401947857031,1
66,0.04161182841723571,60.52999033351004,1.1492140928944559,4.279898784196662,7.410637048558188,1
67,0.06565720837813696,53.35086602708305,2.696616446896824,15.03532897892024,12.662395311866355,1
68,0.0822274813609994,55.246814484451235,0.857232637591916,8.61636025047634,10.404343559531833,1
69,0.07826215402241593,57.729227428402915,0.1348068598304307,1.451197546051243,13.621939951595945,0
70,0.07965397484591172,48.78035677559353,0.8716078660550046,8.61395605508414,14.906158842241632,1
71,0.08336130721806219,65.67761911544103,1.4539190822571562,20.380365664659692,18.365891203421047,1
72,0.07288657590961438,58.64086376779706,0.5215774456268805,4.641739608900485,20.153643782120504,1
73,0.07497315707405595,67.8531479369426,2.118912348977063,20.64643655814006,20.02220600264804,1
74,0.0678234810456565,58.14844356796686,1.0460661964280917,21.197451040897445,26.99253363889427,1
75,0.0718392714397295,72.22582066275116,2.2951023416293834,13.219025043752238,26.08355464554285,1
76,0.08215771149771141,67.59833558837411,0.97685133874033,5.870470682381712,25.547090240524874,1
77,0.08903884437168816,66.68875119699612,0.14074359184092333,2.0099264953413254,28.803027940958856,0
78,0.07660553724319001,65.68543381603557,0.37061698567449464,5.917607765355023,33.001519581268624,0
79,0.07449810735148589,64.76023736849848,0.2253897574630221,14.875689146008927,31.359701747117672,1
80,0.08000527958856597,72.28586686340257,2.394990969259302,2.8032811216248805,27.96294976902867,1
81,0.08701206748929115,67.84212049178518,1.4287846935734476,8.571125715117464,26.372552403228628,1
82,0.06756145183866459,59.2828666693507,1.1282420533593478,19.77894044741516,24.35672989756527,1
83,0.06003819046862762,63.550553097025094,0.3580563542633727,0.18270218273647387,26.741686418146877,0
84,0.07849463150508416,68.51575024748956,0.20339579323191284,3.0849360289318764,20.763870904463115,0
85,0.07279287574085842,70.99673096786562,1.4124374859492197,0.017570435845365218,18.271892843356927,1
86,0.0809185980235269,70.57919572524042,0.642754388673347,14.154021177020741,17.0605669080637,1
87,0.0855221968118253,77.78574322836792,0.2559115459033342,8.287511096596845,13.406510506187576,1
88,0.08346751590976986,61.9651401629735,0.9587337743884371,0.29760203767038806,10.821661670514217,1
89,0.10352467534470745,73.45185659880578,0.04116981764792729,10.132674331133561,9.948042038939363,1
90,0.0932674476460232,64.24109833869227,0.3947778025434058,5.970775493480404,9.856797481171872,1
91,0.09400474359610828,78.59820093358177,0.6321593204234969,14.686449905328892,10.26629726408963,1
92,0.09822207144043402,74.52939897782825,0.1601198497211068,2.0205309387735237,12.795005049429557,0
93,0.08161166882219231,77.27208026356111,4.176931547230534,1.7233785340223178,13.032823959749111,1
94,0.10439111787420269,70.96250744735953,0.23458040929594245,1.078918468678424,16.465280154431156,0
95,0.0942423571346454,82.64276185672922,0.1396680463332854,9.635149481321186,17.250376388757637,1
96,0.10270480617241212,82.2501807957993,0.22757193450381827,7.961202770645761,20.15727038063217,1
97,0.08628142766959845,80.72033426274437,1.4656022491982919,7.610552721798893,18.59178908196096,1
98,0.08246241233983936,77.66013997001019,0.5542650325196402,5.051134566424609,26.83265534940495,1
99,0.10717889658025029,81.47242549742789,0.8333658886675275,2.654128666248531,27.76404476366146,1
100,0.10376409526097517,75.9540469730659,0.021232989903297278,9.153707420504142,30.6562742575637,1
101,0.0919794844564249,83.84564278534086,0.03503803368193404,0.79354677234641,23.8667475065033,0
102,0.09330336918725306,87.97255444533013,0.5902757497939404,1.572854834732305,34.17674940956145,0
103,0.1142543478441477,85.38048004282808,1.6963869815555794,3.02277269221619,29.380079006580342,1
104,0.09210588107132672,76.7181291822291,2.164902517156557,3.3871428833399086,30.876619671319418,1
105,0.12142672953255963,83.0772789744462,0.09069805637095328,9.040508568145384,24.9912559576144,1
106,0.09699379265352132,77.19067057049797,0.7729766321930504,23.861859012105302,26.225547810125143,1
107,0.11338391925608382,87.19290765800143,2.444490723639544,6.745778128318389,20.48135932467792,1
108,0.10471381524251015,87.34152355715852,0.4909784785030483,7.5755039072276436,18.7524620786084,1
109,0.11503187431082343,76.16497887941884,1.7694061649017576,4.255540842338328,21.239872256708395,1
110,0.10455885997885808,81.12391257281689,0.1435189938218563,14.187712152990414,14.61863519847329,1
111,0.10937207093927706,85.99062343321066,2.739455572571274,4.734861245507831,13.363797934493972,1
112,0.11240919175395721,86.4622493911664,1.3920038996839228,5.602302099410265,13.079881423533134,1
113,0.10297812544218528,84.88240556226178,2.8359016316428005,29.63242112485286,11.332105513054529,1
114,0.12140824345420126,93.1823229213356,1.1289186219185965,3.076390352188775,10.300837810287153,1
115,0.10986786433528416,93.29634466161086,0.4516199407153104,8.015473423336125,11.070663742041774,1
116,0.11371400084659981,91.53291918731047,2.7835473092118788,4.6528823029475666,16.146577132632164,1
117,0.10705650625391488,89.39398538403077,0.3223656902879484,6.686780376195321,12.81369459406734,1
118,0.0923766634120469,100.05930133142044,0.4037254053615224,16.428228145150207,15.402198093429929,1
119,0.11708972237399831,104.34473429746586,1.206671168310167,12.519330326867742,19.51311834098999,1
120,0.14412615421612915,94.94092325983475,1.4495166268767568,12.91031947043047,22.21105186591592,1
121,0.12884604287898024,94.70728354808807,2.650774482005805,4.09387454794739,24.96225106214597,1
122,0.12180739620265606,102.12695077185826,0.22916465314160706,19.02794310936099,26.277460444058356,1
123,0.12037109170791732,98.78261660885562,1.5994778549907307,9.018510627922808,24.78505798640448,1
124,0.12422465892812046,100.96263459807464,1.3414971234034583,10.868570938002703,31.927117102446566,1
125,0.1304711911517521,108.04834198582415,0.06592033540715676,26.904556258099785,27.366567476853305,1
126,0.11419187184691156,95.29383211479501,0.48975442434028477,4.905363251306884,30.605270930478067,1
127,0.1381432169466887,111.4984219061976,0.3323523748026486,0.6629772960277194,28.150706562851962,1
128,0.13515381315441244,105.86996426866862,0.3631104997105856,5.9965136508764125,28.53197734465842,1
129,0.13618185725707935,103.45257157832721,4.0714220746786385,0.03475654116199234,27.728592632472452,1
130,0.13438475738809727,106.114529961097,1.029396199839801,10.506634310661326,25.642714430900554,1
131,0.13119616657693992,106.94141048211289,1.264700490305277,5.685629748060274,23.43203195949577,1
132,0.1387286123596682,99.03556090351177,3.755773272227464,5.623037137261049,23.227422538117274,1
133,0.1389181413374138,116.13985098863775,0.4735327010328741,9.735924306351816,18.318878152002785,1
134,0.13045959289058978,109.29121224695847,1.6186813438862042,4.194242342338031,14.51168672941872,1
135,0.129263982271031,113.34952914285977,0.5700997387791121,20.499344050175395,14.857106524711243,1
136,0.13701856295261988,116.17552063582934,2.0366401070834077,2.832532923362371,13.71868694000489,1
137,0.15249020151495188,106.48989797895196,0.19925314004922975,1.779384837943244,7.885526106835327,1
138,0.125608929243461,115.27658697929928,2.9504946419583877,13.135172173696697,11.194800139699716,1
139,0.12432474734247562,112.30188634606311,0.2468878650835111,7.308643164339552,11.743087221731109,1
140,0.14164760841236518,118.60140561124368,0.3948523832916688,7.274599346041294,10.744618955435627,1
141,0.1415088770185602,105.53855738768615,1.411375208901592,18.07142754282428,15.680345814757722,1
142,0.1437334166437041,116.78670622279853,0.500471317699037,11.074832345612275,14.69988882593497,1
143,0.14543953197908502,114.95270830361738,0.9370328110715549,6.846338585323042,17.662962455917846,1
144,0.14176797745365197,120.88800912995637,0.5880189938133619,7.5988279424842355,19.653856351432246,1
145,0.1598986343860208,122.35873818540392,1.3562305877172878,12.818228717773103,22.619348546188142,1
146,0.12999096021523485,117.20733848533087,0.25919990441900526,7.3695071087808195,22.807449826209545,1
147,0.13871502975219754,118.00505525164506,0.060236308658930524,8.204566130842764,24.19096604667691,1
148,0.14696745239850953,122.03453929535553,0.3565740882720736,10.219415656168977,31.84926416429432,1
149,0.13256811188845832,118.90163967479933,0.6430410538271562,7.9698467323318605,27.965335566254026,1
150,0.14824145595567928,128.3452621389819,0.18394693964449016,7.504928503458766,28.017215301087386,1
151,0.16761470165728018,123.13575586898101,0.4381907319593558,8.464482094969757,25.352478035683266,1
152,0.15220886488295962,110.62687549618852,0.5107973213224561,1.8002472157849079,27.382330542465404,1
153,0.15530700905718683,124.0199600068487,0.05910461153638691,7.3225369716100355,24.424888225050495,1
154,0.1413983523482742,121.49442365903657,0.8754061349555619,7.930724732986812,28.284030320272745,1
155,0.1488363859196052,118.74511510397807,2.157130065038925,2.1435141802636783,24.60782462971047,1
156,0.15224803619676064,123.0801355013147,0.16457152044913623,23.657745111447564,18.623699309644604,1
157,0.15382284903243765,130.78814397250423,0.9108257257642822,9.738329209117875,21.916681159663447,1
158,0.1708164379500377,137.57560925178313,1.092846557221972,6.913034972026486,16.963530973983207,1
159,0.16457691060725124,133.65488108850076,0.5435807301359346,11.565536086338298,12.279269421117284,1
160,0.1488854204306297,129.53112344832445,1.2076381380094312,4.746816702273215,6.340934532408463,1
161,0.16346504778432006,136.13024596899913,0.5288734156216517,12.87084603742452,14.922626882290814,1
162,0.16698221748496786,133.21386902105806,0.702465033184062,16.58595579007404,7.220855066472808,1
163,0.17440149038521266,132.357001044689,0.007380211441347014,3.2068231835171055,7.049944243195528,1
164,0.17980540686568375,131.52156567858415,1.1767471883030112,14.633761292443218,13.384886826174856,1
165,0.15484905808172134,129.44701591292696,1.0827665352018028,9.127809269364983,17.80843700081303,1
166,0.15789142488789662,137.57860157388285,0.03915762756261736,13.2206015999449,17.768545637021056,1
167,0.15442422141085385,142.71528053893465,0.4592617027101013,23.967929826539475,18.53962778907955,1
168,0.1656598014089302,141.69650662325668,3.864750220070523,2.546118839971295,21.189508683330555,1
169,0.17366358374446336,140.35352649795183,0.5459979179561858,2.5373616435748954,24.29502156858582,1
170,0.17987334516589104,138.09414526383026,0.6970455797169077,3.895144296255232,26.51785717957354,1
171,0.17024048976357478,146.17991681070444,2.4071698891524833,3.1581028496543837,27.633450659804197,1
172,0.16880152476745158,136.97592454313252,1.2632341661615545,4.228982905858958,28.868656245748124,1
173,0.17451757992248743,148.2828756868995,0.8724416383427991,8.41151974816644,29.534072007091638,1
174,0.16564857098369978,140.16834182237852,1.598521124696778,7.76690799330019,28.492070822266648,1
175,0.19589538721694774,142.744433979283,1.9977971619660015,13.271832490360238,29.097908109157146,1
176,0.1599233897288194,139.6856861048477,0.6104398508926483,5.13001891877907,25.274340409453636,1
177,0.17884740578895725,146.46613540065522,0.6445634470898363,19.535340771573168,26.874388558275943,1
178,0.1982360621922964,154.08505159423535,0.48784331136380454,2.3534316676204394,23.022817785698177,1
179,0.17906799844559998,155.00679891065485,3.402382283935487,32.20169166589619,20.381011816593663,1
180,0.17809960964998506,158.44643637634024,1.1945713180879818,11.256673477650061,20.35978830230694,1
181,0.17742554577189573,156.52219610228605,0.08689109281468552,3.571575564162826,20.19581412166403,1
182,0.18019608318237593,148.9640267280256,1.9874796762325901,5.708924980611123,16.836633212004646,1
183,0.1967284847467653,153.81090216428288,0.6550038568828441,9.824724152431852,9.787930980888177,1
184,0.16188138088670492,151.84038985500752,0.07123170411325996,2.765372146741491,9.36048968901497,1
185,0.20033433701296324,163.60826051488212,0.7978795716699965,12.140004940920921,12.222284113085761,1
186,0.17176042847549855,151.9446803871289,0.5398499144592432,9.732376245735448,8.035025212923381,1
187,0.18433347670765585,162.82428315354912,2.1016822824396177,4.271710873431273,9.89147543711528,1
188,0.1837075557970134,163.1673577752158,0.22814931377554223,3.46793718068405,12.439850160204713,1
189,0.1948855326977072,168.86553665793824,1.7513737205241442,10.148472246858645,10.992243278407258,1
190,0.17401875648116252,157.72248773414333,0.8157413262354238,0.5348504793297888,15.210751012291938,1
191,0.19562172666081942,164.6889302895151,0.056158058940763915,13.563987943234723,14.74375855913835,1
192,0.21224309623286852,173.2496724184387,3.570041022711964,7.1409374413020394,18.79726471209755,1
193,0.1793682599540719,159.49894362978796,0.7187014146510948,7.457387787119881,23.227754319310275,1
194,0.19589706167610396,155.58513170264584,0.34372607815508743,6.73180925851182,21.81401253293661,1
195,0.18838017822203393,154.74560015049767,0.6337597321774264,8.853173797288367,27.95201728778624,1
196,0.20025887206193035,168.09306790054424,1.9509271980472287,3.8385743620113306,28.62097843999101,1
197,0.19719147777415752,155.76748182189021,0.3637040537571317,6.537251059455279,30.764238171724955,1
198,0.19158513090955692,163.87984631593952,0.21403069541003955,5.582087184459999,30.447828268129324,1
199,0.20387872284871075,168.57097781365457,0.1381951044775152,6.429702978306231,32.38753912283837,1
200,0.21804348109786745,168.16807692295762,0.3536216078176968,8.577873603482832,28.910703043140188,1
201,0.19909096208272703,170.43020808609717,1.514346333976052,10.607845263682343,26.212256729614992,1
202,0.20919757942148184,170.99748428735583,0.6379516038605493,15.83051243175277,25.244595006064582,1
203,0.19006727042128838,177.83416612695342,0.25809945650484006,15.53802052034903,23.67478650909798,1
204,0.19443563623181992,167.55592452464955,0.1817437233035852,8.776693679570911,20.097720140651465,1
205,0.2097240627788038,169.370355775966,0.4045597328496304,4.378250399151227,17.4929929313826,1
206,0.22084116028535966,169.90706950911323,2.8121510585578067,10.150352672086598,13.596016624386513,1
207,0.21055613348785662,178.93511174569258,0.420111919756408,10.137859509122087,11.603130353032686,1
208,0.20486941969476846,180.3011933146609,4.433242117742315,10.15047686306048,8.534535418556224,1
209,0.20899291405423354,182.40805845993285,0.6640359653935747,43.52731490654721,13.83989522348319,1
210,0.1974959226603028,187.14029070848312,0.19743184633364994,10.70890510693167,7.512273529217429,1
211,0.21704515326355367,176.96818367733218,2.2176934692017682,16.355656401805987,8.954931341517497,1
212,0.2208233306232341,192.648510335463,0.6168444544634482,14.540017634932024,9.902931431017214,1
213,0.2084790966716692,193.07997413757437,1.2367416994390525,11.51391251305798,14.718780942023411,1
214,0.209299578522405,189.32662177060143,4.117301050112322,1.847307553596544,14.4101006434159,1
215,0.21765878229652047,195.8164755487213,0.05147789070858623,12.589692204932675,19.907293694322227,1
216,0.21163280263959405,178.8971901810147,0.10169453224685197,2.728252145375718,18.653018751512242,1
217,0.21633867385374178,184.8212469313503,1.2745982272098728,2.6318139325999113,23.146178775472734,1
218,0.23899721789166514,183.7816067614247,0.33104201163002145,0.14636452170896508,23.329305893480427,1
219,0.21652974299254002,191.64739482300752,0.20371035125534398,5.818741393863226,31.361366067412266,1
220,0.21641659847978778,185.60395307288357,0.04015750682000012,28.146585666735085,26.285057199785378,1
221,0.2145245819436484,196.0093977101735,0.022088885018728622,13.672651925917481,30.278899683344733,1
222,0.22944191971499936,200.26086287384413,1.4893712778192283,11.862601903745134,31.267553761864196,1
223,0.22118775826781897,197.99691252547024,0.14437098920670433,11.127158711896517,30.486856457793678,1
224,0.21750626961678574,195.9677212775683,0.630586769538705,0.2806813421056651,28.289678720088993,1
225,0.23821304032273014,191.1985500517244,0.9311425135641063,15.88950596967366,26.811426412398646,1
226,0.24019603004513637,192.4679419446968,0.5592315127740618,5.6428001909546275,25.087622943958234,1
227,0.22099576434261295,203.52803607973624,0.027480814660305223,5.777447779293061,22.2941864477683,1
228,0.20933460048639385,201.39199028203956,1.530171671923533,2.153037092599682,21.92775823358988,1
229,0.23907513689836923,198.47974541455983,0.01056887890164542,11.795977489346757,21.832855552157536,1
230,0.22315370174239996,196.81566191433527,1.4350220836242769,2.3036663171713663,13.885016429984297,1
231,0.2389062559916277,189.4926288671898,2.237776237663706,7.164585895819749,10.18932622897638,1
232,0.21229896182288166,194.8129779792283,0.567113688923094,5.455718399038138,11.163181865453105,1
233,0.2419259733829931,209.87593585595494,0.7668851632250164,1.516003476058171,15.500160412417952,1
234,0.2218882807071922,196.5605066545693,0.6481420613442204,26.439440893253256,8.392650864060538,1
235,0.24230764119066525,205.04410263800506,0.49299981612267185,11.339190223180111,13.618975347997445,1
236,0.23614273067836436,210.65906598453327,2.184131485513303,15.25142586657607,14.695147590308489,1
237,0.22746060580603356,200.03368709331525,2.2436891236837577,6.864543147694277,11.821755704718488,1
238,0.2339296368707322,207.39363927200048,0.4091966084663726,1.6178646476838798,16.137966158370503,1
239,0.24586318456956702,212.51209792044457,0.9546931403682533,13.524333347962239,20.66860279523183,1
240,0.24105894453115234,208.17753758086027,2.6160303669054814,2.925207384327006,19.24174451802493,1
241,0.24684412980472484,222.84231980819095,3.2717097512450293,3.8526355853310097,22.181029730820477,1
242,0.26176440584515487,201.1622955144466,0.7112277339379046,10.04987278980457,23.836638172102717,1
243,0.22735758388288949,216.16468965242709,0.6029862449957474,13.657551941701215,25.041554350479757,1
244,0.26017212574968623,210.70733472308117,0.3266922591881926,7.002964070557763,27.361698947712355,1
245,0.24604355937523212,215.59644294840592,3.191063040942742,1.654987641590516,27.211377729366163,1
246,0.2370121595167687,213.96843262155784,0.1541007029611346,0.2505468883904385,30.068166936518452,1
247,0.2336968637426101,208.24944511008533,0.8670948786926993,1.5332923257371185,28.119311800773396,1
248,0.24610879609222966,215.3256622982131,0.3320523930620524,22.654542402810968,29.127825861425904,1
249,0.2582165011192446,205.79615478988592,0.32712764016523216,9.049817109609556,23.959276519458296,1
250,0.24872450879622465,218.86278350406937,0.5191410805043449,7.608839543350452,25.66176046442893,1
251,0.2661115493024735,218.7552002782198,6.719564161523771,14.17861947054776,24.255248374242992,1
252,0.2374882430994844,223.07986498849533,0.056534697986233534,26.22156197012633,16.01252871485708,1
253,0.25287911052153944,226.7096210312667,0.8640347192819104,15.324652605511469,18.15992268866998,1
254,0.2414760655558688,224.2764985728335,0.08618134850617397,10.193699659540133,17.45533798494655,1
255,0.25863631882624966,223.1946123979101,0.16785174724564295,0.15765927133748647,10.509650150752126,1
256,0.264868873900973,219.8157347647989,0.5790383385345261,17.669111491866225,14.684890735831058,1
257,0.2527923820631895,220.8676420954789,0.71428937261925,2.076694656187808,11.178779755841404,1
258,0.23195786143372865,231.30623844275704,0.29947454226575404,9.438194281462284,8.589976288483182,1
259,0.26098948146796497,233.82887642382957,0.38046590477678083,12.746340534293367,10.229203581793879,1
260,0.26436738551733513,225.8835776853175,0.09098327664737925,4.26930471578083,12.45639978719905,1
261,0.265042947549617,227.74461824708234,0.36128524627551956,4.4047464393819995,13.080942970959297,1
262,0.27435782191822156,225.73279997591624,3.397955822612509,27.41267340069073,16.07751198489275,1
263,0.25228946320350953,236.64404371855662,2.895115863495324,5.243876413342898,15.57046236281602,1
264,0.2708021610545045,234.35477545928512,0.4077852327224315,2.474318486068397,20.338721648072198,1
265,0.27692507512477976,241.48156170510984,0.8459579431278557,7.477831819648495,19.760761457215235,1
266,0.24821412415993485,229.51627044082403,2.403460029597596,21.32411303931635,24.77754787730254,1
267,0.2701965182591898,232.94798770959224,0.006203021661939663,9.301413779606326,25.263252528935908,1
268,0.2629582016899233,236.05521233061424,1.6643354328668571,0.5995551330301625,27.189194152664836,1
269,0.26818477326898355,238.7611709839013,2.9636437182826345,6.307405772860913,32.13144461331154,1
270,0.27347676483538336,236.3916583966004,0.09576859262634184,19.412732890661154,32.18262024118854,1
271,0.2661277143588645,234.04105328324948,0.17607830972219596,9.358621511794393,30.877534504705054,1
272,0.2652429192083839,244.4760601322908,3.2377096422818274,16.631637521549596,26.475628508499216,1
273,0.2733415241748803,244.1849323614205,0.7711955228569481,5.10233061019587,26.438250912475898,1
274,0.263127540611372,236.47939369692187,0.014298370709509135,4.81508651047951,27.426195399958324,1
275,0.26414174871114815,248.80008167953125,0.29791020022182574,9.621034742632707,22.87162427830502,1
276,0.28279373282956505,248.57292091556027,0.5977345955789543,6.9905969557347,24.638659079963453,1
277,0.26551205964841346,243.49362673297503,1.1806108686439714,1.0021687715879466,18.198445227763514,1
278,0.28466312500909213,243.7899356436063,1.3211074682337152,5.698020849900189,15.384098232980092,1
279,0.28362591292853956,246.2769215904439,5.38638666849705,1.146864031382398,12.310699259729585,1
280,0.26274193271209406,239.8116347288343,0.3389910853962133,6.135173452512481,11.60682777172018,1
281,0.2742243534766435,245.43243815045702,0.7726669123908865,11.621306745210466,10.035802064348246,1
282,0.29394109403047375,236.60637984773606,0.7621190833944655,20.860168161453522,11.416217353377181,1
283,0.2731883446886032,252.4883912971235,0.520278931558436,7.378154988268491,12.254146370698477,1
284,0.27935595737690616,242.9316803320558,0.18532032120778896,26.330333746562665,9.767767041139741,1
285,0.289620608932519,259.7083333859326,3.7923113056780693,14.520877995225018,10.266466281018968,1
286,0.293833905092826,250.88884867891974,1.9194827558878589,3.4821490496441667,11.327589253793356,1
287,0.2844846111395551,252.5694314455807,0.6898187824161011,10.883172064845766,18.427792202799907,1
288,0.2820248980530836,251.27008869254908,0.9244373826138893,7.809918677350327,17.793266787652225,1
289,0.30322369861698506,253.0912633731818,0.2578140022581277,1.2269951982059375,18.282409265120158,1
290,0.30738899663797575,261.91599221817506,0.7847956275601018,2.9187774964272477,25.77715720906193,1
291,0.3007885805078179,242.3912912751007,1.1873455829771036,0.0699906534116721,32.05706684673102,1
292,0.2928531814256502,261.30452624516124,0.7239508357859228,0.8936475694421153,28.648112214764545,1
293,0.2849173427835907,257.9594188172499,4.634101755230337,13.496020970210246,31.33623981179396,1
294,0.28569555593443435,251.0912086584203,0.9450546149855406,8.570154859650474,30.16365871709513,1
295,0.3002251410526576,251.9426645277208,0.4635822307736845,1.9290959526065423,29.461478956508397,1
296,0.3001839822088868,267.1007915044413,1.4790766602183063,13.995998754332508,30.498407003819953,1
297,0.3110159859294643,254.79859148956325,0.18688697637845186,8.072995208766093,26.49051872348815,1
298,0.30450450092536135,255.07223545513605,0.48534602614303335,13.128621188389602,25.53478462814383,1
299,0.2839691969824018,267.6551895618631,0.4261152885537697,11.296288419236122,23.23158606341731,1
300,0.3105194761772292,263.9903762423911,0.5652942966301169,3.2899501092207224,18.6638190927139,1
301,0.29101939372685587,257.6681650184765,1.5222507530684266,0.6018104019696953,19.395894248047885,1
